shift_id,year,month,date,staff_id,staff_name,scheduled_start,scheduled_end,actual_start,actual_end,scheduled_hours,actual_hours,break_minutes,overtime_minutes,is_late,is_early_leave,notes
SH20250728_0757,2025,7,28,770,片山 葵泉,09:00,23:30,09:00,23:32,13.5,13.5,60,2,FALSE,FALSE,
SH20250730_0758,2025,7,30,762,自由ヶ丘,09:00,23:00,09:00,22:59,13.0,13.0,60,0,FALSE,FALSE,
SH20250730_0759,2025,7,30,763,武根太一,09:00,23:00,09:00,23:10,13.0,13.2,60,10,FALSE,FALSE,
SH20250730_0760,2025,7,30,764,サー,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20250731_0761,2025,7,31,762,自由ヶ丘,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20250731_0762,2025,7,31,763,武根太一,09:00,23:00,09:00,23:00,13.0,13.0,60,0,FALSE,FALSE,
SH20250731_0763,2025,7,31,764,サー,09:00,23:00,09:00,23:06,13.0,13.1,60,6,FALSE,FALSE,
SH20250731_0764,2025,7,31,770,片山 葵泉,09:00,23:30,09:00,23:39,13.5,13.7,60,9,FALSE,FALSE,
SH20250702_0765,2025,7,2,752,佐藤孝仁,09:00,23:00,09:00,23:09,13.0,13.2,60,9,FALSE,FALSE,
SH20250702_0766,2025,7,2,753,北村卓也,15:00,02:00,15:00,01:59,10.0,10.0,60,0,FALSE,FALSE,
SH20250702_0767,2025,7,2,757,梶尾真紀,11:00,15:00,11:00,15:02,4.0,4.0,0,2,FALSE,FALSE,
SH20250702_0768,2025,7,2,758,佐伯結香,09:00,22:00,09:00,21:58,12.0,12.0,60,0,FALSE,FALSE,
SH20250702_0769,2025,7,2,772,高田 久瑠美,09:00,16:00,09:00,15:58,6.0,6.0,60,0,FALSE,FALSE,
SH20250702_0770,2025,7,2,773,吉田 莉乃,16:30,23:00,16:30,22:57,5.5,5.5,60,0,FALSE,FALSE,
SH20250703_0771,2025,7,3,751,篠原喬人,16:00,23:00,16:00,23:02,6.0,6.0,60,2,FALSE,FALSE,
SH20250703_0772,2025,7,3,752,佐藤孝仁,09:00,16:00,09:00,16:06,6.0,6.1,60,6,FALSE,FALSE,
SH20250703_0773,2025,7,3,753,北村卓也,15:00,02:00,15:00,02:07,10.0,10.1,60,7,FALSE,FALSE,
SH20250703_0774,2025,7,3,757,梶尾真紀,11:00,15:00,11:00,14:58,4.0,4.0,0,0,FALSE,FALSE,
SH20250703_0775,2025,7,3,758,佐伯結香,09:00,22:00,09:00,22:05,12.0,12.1,60,5,FALSE,FALSE,
SH20250704_0776,2025,7,4,751,篠原喬人,09:00,16:00,09:00,16:09,6.0,6.2,60,9,FALSE,FALSE,
SH20250704_0777,2025,7,4,752,佐藤孝仁,16:00,23:00,16:00,23:03,6.0,6.0,60,3,FALSE,FALSE,
SH20250704_0778,2025,7,4,753,北村卓也,15:00,02:00,15:00,02:06,10.0,10.1,60,6,FALSE,FALSE,
SH20250704_0779,2025,7,4,757,梶尾真紀,11:00,15:00,11:00,15:03,4.0,4.0,0,3,FALSE,FALSE,
SH20250704_0780,2025,7,4,774,都筑麻帆,09:00,16:00,09:00,16:09,6.0,6.2,60,9,FALSE,FALSE,
SH20250704_0781,2025,7,4,772,高田 久瑠美,09:00,23:00,09:00,22:55,13.0,12.9,60,0,FALSE,FALSE,
SH20250704_0782,2025,7,4,773,吉田 莉乃,16:30,23:00,16:30,22:59,5.5,5.5,60,0,FALSE,FALSE,
SH20250705_0783,2025,7,5,751,篠原喬人,09:00,23:00,09:00,23:02,13.0,13.0,60,2,FALSE,FALSE,
SH20250705_0784,2025,7,5,752,佐藤孝仁,09:00,23:00,09:00,23:07,13.0,13.1,60,7,FALSE,FALSE,
SH20250705_0785,2025,7,5,753,北村卓也,15:00,02:00,15:00,01:59,10.0,10.0,60,0,FALSE,FALSE,
SH20250705_0786,2025,7,5,758,佐伯結香,15:00,23:00,15:00,22:57,7.0,7.0,60,0,FALSE,FALSE,
SH20250705_0787,2025,7,5,774,都筑麻帆,09:00,16:00,09:00,15:57,6.0,6.0,60,0,FALSE,FALSE,
SH20250706_0788,2025,7,6,751,篠原喬人,09:00,23:00,09:00,23:09,13.0,13.2,60,9,FALSE,FALSE,
SH20250706_0789,2025,7,6,752,佐藤孝仁,09:00,23:00,09:00,23:05,13.0,13.1,60,5,FALSE,FALSE,
SH20250706_0790,2025,7,6,753,北村卓也,15:00,02:00,15:00,01:55,10.0,9.9,60,0,FALSE,FALSE,
SH20250706_0791,2025,7,6,757,梶尾真紀,11:00,15:00,11:00,15:10,4.0,4.2,0,10,FALSE,FALSE,
SH20250707_0792,2025,7,7,751,篠原喬人,09:00,23:00,09:00,23:05,13.0,13.1,60,5,FALSE,FALSE,
SH20250707_0793,2025,7,7,753,北村卓也,15:00,02:00,15:00,02:01,10.0,10.0,60,1,FALSE,FALSE,
SH20250707_0794,2025,7,7,757,梶尾真紀,11:00,15:00,11:00,15:05,4.0,4.1,0,5,FALSE,FALSE,
SH20250707_0795,2025,7,7,774,都筑麻帆,09:00,16:00,09:00,16:09,6.0,6.2,60,9,FALSE,FALSE,
SH20250707_0796,2025,7,7,775,都筑 紫帆,18:30,23:45,18:30,23:45,4.2,4.2,60,0,FALSE,FALSE,
SH20250707_0797,2025,7,7,772,高田 久瑠美,09:00,23:00,09:00,23:08,13.0,13.1,60,8,FALSE,FALSE,
SH20250709_0798,2025,7,9,751,篠原喬人,16:00,23:00,16:00,23:00,6.0,5.9,60,0,FALSE,TRUE,早退
SH20250709_0799,2025,7,9,752,佐藤孝仁,09:00,23:00,09:00,23:04,13.0,13.1,60,4,FALSE,FALSE,
SH20250709_0800,2025,7,9,757,梶尾真紀,11:00,15:00,11:00,15:10,4.0,4.2,0,10,FALSE,FALSE,
SH20250709_0801,2025,7,9,758,佐伯結香,16:00,23:00,16:00,23:02,6.0,6.0,60,2,FALSE,FALSE,
SH20250709_0802,2025,7,9,774,都筑麻帆,09:00,16:00,09:00,16:09,6.0,6.2,60,9,FALSE,FALSE,
SH20250709_0803,2025,7,9,772,高田 久瑠美,09:00,16:00,09:00,16:00,6.0,6.0,60,0,FALSE,FALSE,
SH20250709_0804,2025,7,9,776,川原勇人,16:00,23:00,15:56,22:56,6.0,5.9,60,0,TRUE,FALSE,遅刻
SH20250710_0805,2025,7,10,751,篠原喬人,09:00,23:00,09:00,22:58,13.0,13.0,60,0,FALSE,FALSE,
SH20250710_0806,2025,7,10,752,佐藤孝仁,09:00,16:00,09:00,16:05,6.0,6.1,60,5,FALSE,FALSE,
SH20250710_0807,2025,7,10,753,北村卓也,15:00,02:00,15:00,01:58,10.0,10.0,60,0,FALSE,FALSE,
SH20250710_0808,2025,7,10,758,佐伯結香,09:00,22:00,09:00,22:00,12.0,12.0,60,0,FALSE,FALSE,
SH20250710_0809,2025,7,10,777,小原 綾夏,11:00,22:00,11:00,22:06,10.0,10.1,60,6,FALSE,FALSE,
SH20250711_0810,2025,7,11,751,篠原喬人,09:00,16:00,09:00,16:05,6.0,6.1,60,5,FALSE,FALSE,
SH20250711_0811,2025,7,11,752,佐藤孝仁,09:00,23:00,09:00,23:04,13.0,13.1,60,4,FALSE,FALSE,
SH20250711_0812,2025,7,11,753,北村卓也,15:00,02:00,15:00,02:01,10.0,10.0,60,1,FALSE,FALSE,
SH20250711_0813,2025,7,11,757,梶尾真紀,11:00,15:00,11:00,15:06,4.0,4.1,0,6,FALSE,FALSE,
SH20250711_0814,2025,7,11,775,都筑 紫帆,18:30,23:45,18:30,23:48,4.2,4.3,60,3,FALSE,FALSE,
SH20250712_0815,2025,7,12,751,篠原喬人,09:00,23:00,09:00,22:55,13.0,12.9,60,0,FALSE,FALSE,
SH20250712_0816,2025,7,12,752,佐藤孝仁,09:00,16:00,09:00,16:00,6.0,6.0,60,0,FALSE,FALSE,
SH20250712_0817,2025,7,12,753,北村卓也,15:00,02:00,15:00,01:59,10.0,10.0,60,0,FALSE,FALSE,
SH20250712_0818,2025,7,12,757,梶尾真紀,11:00,15:00,11:00,15:10,4.0,4.2,0,10,FALSE,FALSE,
SH20250712_0819,2025,7,12,758,佐伯結香,15:00,23:00,15:00,23:00,7.0,7.0,60,0,FALSE,FALSE,
SH20250712_0820,2025,7,12,774,都筑麻帆,16:00,22:00,16:00,22:10,5.0,5.2,60,10,FALSE,FALSE,
SH20250713_0821,2025,7,13,751,篠原喬人,09:00,23:00,09:00,23:02,13.0,13.0,60,2,FALSE,FALSE,
SH20250713_0822,2025,7,13,752,佐藤孝仁,09:00,23:00,09:00,22:59,13.0,13.0,60,0,FALSE,FALSE,
SH20250713_0823,2025,7,13,753,北村卓也,15:00,02:00,15:00,02:05,10.0,10.1,60,5,FALSE,FALSE,
SH20250713_0824,2025,7,13,774,都筑麻帆,09:00,16:00,09:00,15:58,6.0,6.0,60,0,FALSE,FALSE,
SH20250713_0825,2025,7,13,773,吉田 莉乃,16:30,23:00,16:30,23:05,5.5,5.6,60,5,FALSE,FALSE,
SH20250713_0826,2025,7,13,777,小原 綾夏,09:00,16:00,09:00,16:06,6.0,6.1,60,6,FALSE,FALSE,
SH20250714_0827,2025,7,14,751,篠原喬人,16:00,23:00,16:00,22:59,6.0,6.0,60,0,FALSE,FALSE,
SH20250714_0828,2025,7,14,752,佐藤孝仁,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20250714_0829,2025,7,14,753,北村卓也,15:00,02:00,15:00,02:00,10.0,9.9,60,0,FALSE,TRUE,早退
SH20250714_0830,2025,7,14,757,梶尾真紀,11:00,15:00,11:00,14:56,4.0,3.9,0,0,FALSE,FALSE,
SH20250714_0831,2025,7,14,772,高田 久瑠美,09:00,23:00,09:00,22:57,13.0,12.9,60,0,FALSE,FALSE,
SH20250714_0832,2025,7,14,778,植田桃子,09:00,16:00,09:00,16:00,6.0,6.0,60,0,FALSE,FALSE,
SH20250716_0833,2025,7,16,752,佐藤孝仁,09:00,23:00,09:00,23:09,13.0,13.2,60,9,FALSE,FALSE,
SH20250716_0834,2025,7,16,753,北村卓也,15:00,02:00,15:00,02:08,10.0,10.1,60,8,FALSE,FALSE,
SH20250716_0835,2025,7,16,757,梶尾真紀,11:00,15:00,11:00,14:57,4.0,4.0,0,0,FALSE,FALSE,
SH20250716_0836,2025,7,16,758,佐伯結香,09:00,22:00,09:00,21:57,12.0,11.9,60,0,FALSE,FALSE,
SH20250716_0837,2025,7,16,772,高田 久瑠美,09:00,16:00,09:00,16:06,6.0,6.1,60,6,FALSE,FALSE,
SH20250716_0838,2025,7,16,777,小原 綾夏,17:00,22:00,17:00,22:05,5.0,5.1,0,5,FALSE,FALSE,
SH20250717_0839,2025,7,17,751,篠原喬人,16:00,23:00,16:00,22:58,6.0,6.0,60,0,FALSE,FALSE,
SH20250717_0840,2025,7,17,752,佐藤孝仁,09:00,16:00,09:00,15:59,6.0,6.0,60,0,FALSE,FALSE,
SH20250717_0841,2025,7,17,753,北村卓也,15:00,02:00,15:00,02:00,10.0,10.0,60,0,FALSE,FALSE,
SH20250717_0842,2025,7,17,757,梶尾真紀,11:00,15:00,11:00,15:08,4.0,4.1,0,8,FALSE,FALSE,
SH20250717_0843,2025,7,17,758,佐伯結香,09:00,22:00,09:00,22:02,12.0,12.0,60,2,FALSE,FALSE,
SH20250718_0844,2025,7,18,751,篠原喬人,09:00,23:00,09:00,23:01,13.0,13.0,60,1,FALSE,FALSE,
SH20250718_0845,2025,7,18,752,佐藤孝仁,09:00,16:00,09:00,16:01,6.0,6.0,60,1,FALSE,FALSE,
SH20250718_0846,2025,7,18,753,北村卓也,15:00,02:00,15:00,02:06,10.0,10.1,60,6,FALSE,FALSE,
SH20250718_0847,2025,7,18,757,梶尾真紀,11:00,15:00,11:00,14:59,4.0,4.0,0,0,FALSE,FALSE,
SH20250718_0848,2025,7,18,773,吉田 莉乃,16:30,23:00,16:26,22:56,5.5,5.4,60,0,TRUE,FALSE,遅刻
SH20250719_0849,2025,7,19,751,篠原喬人,09:00,23:00,09:00,23:02,13.0,13.0,60,2,FALSE,FALSE,
SH20250719_0850,2025,7,19,752,佐藤孝仁,09:00,23:00,09:00,23:10,13.0,13.2,60,10,FALSE,FALSE,
SH20250719_0851,2025,7,19,753,北村卓也,15:00,02:00,15:00,02:07,10.0,10.1,60,7,FALSE,FALSE,
SH20250719_0852,2025,7,19,758,佐伯結香,15:00,23:00,15:00,23:09,7.0,7.2,60,9,FALSE,FALSE,
SH20250719_0853,2025,7,19,774,都筑麻帆,09:00,16:00,09:00,15:57,6.0,6.0,60,0,FALSE,FALSE,
SH20250719_0854,2025,7,19,776,川原勇人,16:00,23:00,16:00,23:05,6.0,6.1,60,5,FALSE,FALSE,
SH20250720_0855,2025,7,20,751,篠原喬人,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20250720_0856,2025,7,20,752,佐藤孝仁,09:00,23:00,09:00,23:08,13.0,13.1,60,8,FALSE,FALSE,
SH20250720_0857,2025,7,20,753,北村卓也,15:00,02:00,15:00,02:10,10.0,10.2,60,10,FALSE,FALSE,
SH20250720_0858,2025,7,20,773,吉田 莉乃,09:00,16:00,09:00,16:09,6.0,6.2,60,9,FALSE,FALSE,
SH20250721_0859,2025,7,21,751,篠原喬人,09:00,16:00,09:00,15:56,6.0,5.9,60,0,FALSE,FALSE,
SH20250721_0860,2025,7,21,752,佐藤孝仁,16:00,23:00,16:00,23:03,6.0,6.0,60,3,FALSE,FALSE,
SH20250721_0861,2025,7,21,753,北村卓也,15:00,02:00,15:00,02:10,10.0,10.2,60,10,FALSE,FALSE,
SH20250721_0862,2025,7,21,757,梶尾真紀,11:00,15:00,11:00,15:03,4.0,4.0,0,3,FALSE,FALSE,
SH20250721_0863,2025,7,21,774,都筑麻帆,09:00,16:00,09:00,16:07,6.0,6.1,60,7,FALSE,FALSE,
SH20250721_0864,2025,7,21,775,都筑 紫帆,18:00,23:45,18:00,23:43,4.8,4.7,60,0,FALSE,FALSE,
SH20250721_0865,2025,7,21,772,高田 久瑠美,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20250723_0866,2025,7,23,751,篠原喬人,09:00,23:00,09:00,23:06,13.0,13.1,60,6,FALSE,FALSE,
SH20250723_0867,2025,7,23,752,佐藤孝仁,09:00,16:00,09:00,16:07,6.0,6.1,60,7,FALSE,FALSE,
SH20250723_0868,2025,7,23,753,北村卓也,15:00,02:00,15:00,02:03,10.0,10.1,60,3,FALSE,FALSE,
SH20250723_0869,2025,7,23,758,佐伯結香,11:00,22:00,11:00,22:07,10.0,10.1,60,7,FALSE,FALSE,
SH20250723_0870,2025,7,23,772,高田 久瑠美,09:00,16:00,09:00,16:05,6.0,6.1,60,5,FALSE,FALSE,
SH20250723_0871,2025,7,23,776,川原勇人,16:00,23:00,16:00,22:55,6.0,5.9,60,0,FALSE,FALSE,
SH20250724_0872,2025,7,24,751,篠原喬人,09:00,16:00,09:00,16:03,6.0,6.0,60,3,FALSE,FALSE,
SH20250724_0873,2025,7,24,752,佐藤孝仁,09:00,23:00,09:00,23:10,13.0,13.2,60,10,FALSE,FALSE,
SH20250724_0874,2025,7,24,753,北村卓也,15:00,02:00,15:00,02:01,10.0,10.0,60,1,FALSE,FALSE,
SH20250724_0875,2025,7,24,758,佐伯結香,11:00,22:00,11:00,22:04,10.0,10.1,60,4,FALSE,FALSE,
SH20250724_0876,2025,7,24,775,都筑 紫帆,18:30,23:45,18:30,23:42,4.2,4.2,60,0,FALSE,FALSE,
SH20250725_0877,2025,7,25,751,篠原喬人,09:00,23:00,09:00,22:57,13.0,12.9,60,0,FALSE,FALSE,
SH20250725_0878,2025,7,25,752,佐藤孝仁,09:00,23:00,09:00,23:05,13.0,13.1,60,5,FALSE,FALSE,
SH20250725_0879,2025,7,25,753,北村卓也,15:00,02:00,15:00,01:59,10.0,10.0,60,0,FALSE,FALSE,
SH20250725_0880,2025,7,25,773,吉田 莉乃,12:00,16:00,12:00,16:06,4.0,4.1,0,6,FALSE,FALSE,
SH20250726_0881,2025,7,26,751,篠原喬人,09:00,23:00,09:00,23:05,13.0,13.1,60,5,FALSE,FALSE,
SH20250726_0882,2025,7,26,752,佐藤孝仁,09:00,23:00,09:00,22:59,13.0,13.0,60,0,FALSE,FALSE,
SH20250726_0883,2025,7,26,753,北村卓也,15:00,02:00,15:00,01:59,10.0,10.0,60,0,FALSE,FALSE,
SH20250726_0884,2025,7,26,758,佐伯結香,15:00,23:00,15:00,23:05,7.0,7.1,60,5,FALSE,FALSE,
SH20250727_0885,2025,7,27,751,篠原喬人,09:00,23:00,09:00,23:03,13.0,13.1,60,3,FALSE,FALSE,
SH20250727_0886,2025,7,27,752,佐藤孝仁,09:00,23:00,09:00,22:59,13.0,13.0,60,0,FALSE,FALSE,
SH20250727_0887,2025,7,27,753,北村卓也,15:00,02:00,15:00,02:00,10.0,10.0,60,0,FALSE,FALSE,
SH20250727_0888,2025,7,27,757,梶尾真紀,11:00,15:00,11:00,15:02,4.0,4.0,0,2,FALSE,FALSE,
SH20250728_0889,2025,7,28,751,篠原喬人,09:00,23:00,09:00,23:09,13.0,13.2,60,9,FALSE,FALSE,
SH20250728_0890,2025,7,28,753,北村卓也,15:00,02:00,15:00,02:03,10.0,10.1,60,3,FALSE,FALSE,
SH20250728_0891,2025,7,28,757,梶尾真紀,11:00,15:00,11:00,14:59,4.0,4.0,0,0,FALSE,FALSE,
SH20250728_0892,2025,7,28,758,佐伯結香,15:00,23:00,15:00,23:04,7.0,7.1,60,4,FALSE,FALSE,
SH20250728_0893,2025,7,28,772,高田 久瑠美,09:00,23:00,09:00,22:59,13.0,13.0,60,0,FALSE,FALSE,
SH20250728_0894,2025,7,28,778,植田桃子,09:00,16:00,09:00,15:59,6.0,6.0,60,0,FALSE,FALSE,
SH20250730_0895,2025,7,30,751,篠原喬人,09:00,23:00,09:00,22:59,13.0,13.0,60,0,FALSE,FALSE,
SH20250730_0896,2025,7,30,752,佐藤孝仁,16:00,23:00,16:00,22:58,6.0,6.0,60,0,FALSE,FALSE,
SH20250730_0897,2025,7,30,757,梶尾真紀,11:00,15:00,11:00,14:56,4.0,3.9,0,0,FALSE,FALSE,
SH20250730_0898,2025,7,30,758,佐伯結香,09:00,22:00,09:00,22:00,12.0,12.0,60,0,FALSE,FALSE,
SH20250730_0899,2025,7,30,772,高田 久瑠美,09:00,16:00,09:00,16:09,6.0,6.2,60,9,FALSE,FALSE,
SH20250731_0900,2025,7,31,751,篠原喬人,09:00,16:00,09:00,15:55,6.0,5.9,60,0,FALSE,FALSE,
SH20250731_0901,2025,7,31,752,佐藤孝仁,16:00,23:00,16:00,22:59,6.0,6.0,60,0,FALSE,FALSE,
SH20250731_0902,2025,7,31,753,北村卓也,15:00,02:00,15:00,02:07,10.0,10.1,60,7,FALSE,FALSE,
SH20250731_0903,2025,7,31,757,梶尾真紀,11:00,15:00,11:00,15:01,4.0,4.0,0,1,FALSE,FALSE,
SH20250731_0904,2025,7,31,758,佐伯結香,09:00,22:00,09:00,22:02,12.0,12.0,60,2,FALSE,FALSE,
SH20250731_0905,2025,7,31,775,都筑 紫帆,18:30,23:45,18:30,23:54,4.2,4.4,60,9,FALSE,FALSE,
SH20251001_0906,2025,10,1,779,武根 太一,09:00,23:30,09:00,23:38,13.5,13.6,60,8,FALSE,FALSE,
SH20251001_0907,2025,10,1,764,サー,09:00,23:30,09:00,23:27,13.5,13.4,60,0,FALSE,FALSE,
SH20251001_0908,2025,10,1,745,秋元梢,09:00,23:30,09:00,23:37,13.5,13.6,60,7,FALSE,FALSE,
SH20251001_0909,2025,10,1,744,吉田瑛里,18:00,23:30,18:00,23:35,4.5,4.6,60,5,FALSE,FALSE,
SH20251001_0910,2025,10,1,771,松本佳奈,09:00,16:00,09:00,15:57,6.0,6.0,60,0,FALSE,FALSE,
SH20251001_0911,2025,10,1,780,甲木由紀,09:00,18:00,09:00,18:00,8.0,8.0,60,0,FALSE,FALSE,
SH20251002_0912,2025,10,2,779,武根 太一,17:00,23:30,17:00,23:39,5.5,5.7,60,9,FALSE,FALSE,
SH20251002_0913,2025,10,2,764,サー,09:00,23:30,09:00,23:33,13.5,13.6,60,3,FALSE,FALSE,
SH20251002_0914,2025,10,2,745,秋元梢,09:00,23:30,09:00,23:33,13.5,13.6,60,3,FALSE,FALSE,
SH20251002_0915,2025,10,2,744,吉田瑛里,10:00,23:30,10:00,23:28,12.5,12.5,60,0,FALSE,FALSE,
SH20251003_0916,2025,10,3,779,武根 太一,09:00,23:30,09:00,23:26,13.5,13.4,60,0,FALSE,FALSE,
SH20251003_0917,2025,10,3,764,サー,09:00,23:30,09:00,23:40,13.5,13.7,60,10,FALSE,FALSE,
SH20251003_0918,2025,10,3,745,秋元梢,09:00,23:30,09:00,23:31,13.5,13.5,60,1,FALSE,FALSE,
SH20251003_0919,2025,10,3,744,吉田瑛里,18:00,23:30,18:00,23:32,4.5,4.5,60,2,FALSE,FALSE,
SH20251003_0920,2025,10,3,780,甲木由紀,09:00,18:00,09:00,18:09,8.0,8.2,60,9,FALSE,FALSE,
SH20251004_0921,2025,10,4,779,武根 太一,09:00,23:30,09:00,23:38,13.5,13.6,60,8,FALSE,FALSE,
SH20251004_0922,2025,10,4,764,サー,09:00,23:30,09:00,23:32,13.5,13.5,60,2,FALSE,FALSE,
SH20251004_0923,2025,10,4,745,秋元梢,09:00,15:00,09:00,15:08,5.0,5.1,60,8,FALSE,FALSE,
SH20251004_0924,2025,10,4,744,吉田瑛里,10:00,16:00,10:00,16:00,5.0,5.0,60,0,FALSE,FALSE,
SH20251004_0925,2025,10,4,765,本村めい,16:00,23:00,16:00,22:59,6.0,6.0,60,0,FALSE,FALSE,
SH20251005_0926,2025,10,5,779,武根 太一,09:00,23:30,09:00,23:31,13.5,13.5,60,1,FALSE,FALSE,
SH20251005_0927,2025,10,5,764,サー,09:00,23:30,09:00,23:34,13.5,13.6,60,4,FALSE,FALSE,
SH20251005_0928,2025,10,5,745,秋元梢,09:00,23:30,09:00,23:38,13.5,13.6,60,8,FALSE,FALSE,
SH20251005_0929,2025,10,5,744,吉田瑛里,16:00,23:00,16:00,23:01,6.0,6.0,60,1,FALSE,FALSE,
SH20251005_0930,2025,10,5,765,本村めい,11:00,15:30,11:00,15:25,4.5,4.4,0,0,FALSE,FALSE,
SH20251005_0931,2025,10,5,767,吉田知世,11:00,15:30,11:00,15:27,4.5,4.5,0,0,FALSE,FALSE,
SH20251006_0932,2025,10,6,779,武根 太一,09:00,23:30,09:00,23:28,13.5,13.5,60,0,FALSE,FALSE,
SH20251006_0933,2025,10,6,764,サー,09:00,23:30,09:00,23:37,13.5,13.6,60,7,FALSE,FALSE,
SH20251006_0934,2025,10,6,745,秋元梢,09:00,23:30,09:00,23:29,13.5,13.5,60,0,FALSE,FALSE,
SH20251006_0935,2025,10,6,744,吉田瑛里,18:00,23:00,18:00,23:10,5.0,5.2,0,10,FALSE,FALSE,
SH20251006_0936,2025,10,6,780,甲木由紀,09:00,18:00,09:00,18:06,8.0,8.1,60,6,FALSE,FALSE,
SH20251008_0937,2025,10,8,744,吉田瑛里,09:00,16:00,09:00,15:59,6.0,6.0,60,0,FALSE,FALSE,
SH20251009_0938,2025,10,9,779,武根 太一,09:00,23:30,09:00,23:35,13.5,13.6,60,5,FALSE,FALSE,
SH20251009_0939,2025,10,9,764,サー,09:00,23:30,09:00,23:29,13.5,13.5,60,0,FALSE,FALSE,
SH20251009_0940,2025,10,9,745,秋元梢,09:00,23:30,09:00,23:28,13.5,13.5,60,0,FALSE,FALSE,
SH20251009_0941,2025,10,9,744,吉田瑛里,17:00,23:30,17:00,23:28,5.5,5.5,60,0,FALSE,FALSE,
SH20251009_0942,2025,10,9,768,藤井杉子,09:30,23:30,09:30,23:35,13.0,13.1,60,5,FALSE,FALSE,
SH20251009_0943,2025,10,9,781,グエン,16:00,23:00,16:00,23:00,6.0,6.0,60,0,FALSE,FALSE,
SH20251010_0944,2025,10,10,779,武根 太一,09:00,23:30,09:00,23:26,13.5,13.4,60,0,FALSE,FALSE,
SH20251010_0945,2025,10,10,764,サー,09:00,23:30,09:00,23:34,13.5,13.6,60,4,FALSE,FALSE,
SH20251010_0946,2025,10,10,745,秋元梢,17:00,23:30,17:00,23:29,5.5,5.5,60,0,FALSE,FALSE,
SH20251010_0947,2025,10,10,768,藤井杉子,09:30,23:30,09:30,23:33,13.0,13.1,60,3,FALSE,FALSE,
SH20251010_0948,2025,10,10,780,甲木由紀,09:00,18:00,09:00,18:08,8.0,8.1,60,8,FALSE,FALSE,
SH20251011_0949,2025,10,11,779,武根 太一,09:00,23:30,09:00,23:35,13.5,13.6,60,5,FALSE,FALSE,
SH20251011_0950,2025,10,11,764,サー,09:00,23:30,09:00,23:26,13.5,13.4,60,0,FALSE,FALSE,
SH20251011_0951,2025,10,11,745,秋元梢,09:00,16:00,09:00,16:08,6.0,6.1,60,8,FALSE,FALSE,
SH20251011_0952,2025,10,11,744,吉田瑛里,10:00,16:00,10:00,15:57,5.0,5.0,60,0,FALSE,FALSE,
SH20251011_0953,2025,10,11,765,本村めい,16:00,23:00,16:00,23:10,6.0,6.2,60,10,FALSE,FALSE,
SH20251012_0954,2025,10,12,779,武根 太一,09:00,23:30,09:00,23:25,13.5,13.4,60,0,FALSE,FALSE,
SH20251012_0955,2025,10,12,764,サー,09:00,23:30,09:00,23:40,13.5,13.7,60,10,FALSE,FALSE,
SH20251012_0956,2025,10,12,745,秋元梢,09:00,23:30,09:00,23:36,13.5,13.6,60,6,FALSE,FALSE,
SH20251012_0957,2025,10,12,744,吉田瑛里,16:00,23:30,16:00,23:30,6.5,6.5,60,0,FALSE,FALSE,
SH20251012_0958,2025,10,12,767,吉田知世,11:00,15:30,11:00,15:25,4.5,4.4,0,0,FALSE,FALSE,
SH20251013_0959,2025,10,13,779,武根 太一,09:00,23:30,09:00,23:26,13.5,13.4,60,0,FALSE,FALSE,
SH20251013_0960,2025,10,13,764,サー,09:00,23:30,09:00,23:28,13.5,13.5,60,0,FALSE,FALSE,
SH20251013_0961,2025,10,13,745,秋元梢,09:00,23:30,09:00,23:26,13.5,13.4,60,0,FALSE,FALSE,
SH20251013_0962,2025,10,13,771,松本佳奈,09:00,16:00,09:00,16:00,6.0,6.0,60,0,FALSE,FALSE,
SH20251013_0963,2025,10,13,767,吉田知世,11:00,15:30,11:00,15:26,4.5,4.4,0,0,FALSE,FALSE,
SH20251013_0964,2025,10,13,781,グエン,16:00,23:00,16:00,23:06,6.0,6.1,60,6,FALSE,FALSE,
SH20251014_0965,2025,10,14,779,武根 太一,17:00,23:30,17:00,23:30,5.5,5.5,60,0,FALSE,FALSE,
SH20251015_0966,2025,10,15,744,吉田瑛里,09:00,15:00,09:00,14:59,5.0,5.0,60,0,FALSE,FALSE,
SH20251016_0967,2025,10,16,764,サー,09:00,23:30,09:00,23:36,13.5,13.6,60,6,FALSE,FALSE,
SH20251016_0968,2025,10,16,745,秋元梢,09:00,23:30,09:00,23:37,13.5,13.6,60,7,FALSE,FALSE,
SH20251016_0969,2025,10,16,744,吉田瑛里,17:00,23:30,17:00,23:28,5.5,5.5,60,0,FALSE,FALSE,
SH20251016_0970,2025,10,16,768,藤井杉子,09:30,23:30,09:30,23:38,13.0,13.1,60,8,FALSE,FALSE,
SH20251016_0971,2025,10,16,781,グエン,16:00,23:00,16:00,23:04,6.0,6.1,60,4,FALSE,FALSE,
SH20251017_0972,2025,10,17,779,武根 太一,09:00,23:30,09:00,23:36,13.5,13.6,60,6,FALSE,FALSE,
SH20251017_0973,2025,10,17,764,サー,09:00,23:30,09:00,23:36,13.5,13.6,60,6,FALSE,FALSE,
